layer_name,time,cpu_mem,cuda_mem,size,macs
layer_9_Self_Attention_Output, 0.017523008346557616,0,2.2529296875,9.9638671875,0
layer_9_Residual_Connection_1, 0.0009803839921951295,0,0,9.9638671875,0
layer_9_Layer_Norm_After, 0.001331264019012451,0,20.005859375,9.9638671875,0
layer_9_Intermediate_Forward, 0.07111007690429688,0,79.01171875,39.85546875,0
layer_9_Output, 0.06636854553222657,0,9.0029296875,9.9638671875,0
layer_9_mid_position_embedding, 0.02970591926574707,0,1.1455078125,9.9638671875,0
layer_9_add_mid_position_embedding, 0.0009610880017280578,0,0,9.9638671875,0
layer_10_Layer_Norm_Before, 0.0012703039646148682,0,9.9697265625,9.9638671875,0
layer_10_Query, 0.01742144012451172,0, 2.2529296875,9.9638671875,0
layer_10_Key, 0.017386592864990235,0,2.2529296875,9.9638671875,0
layer_10_Value, 0.01744732856750488,0,2.2529296875,9.9638671875,0
layer_10_mul, 0.08863270568847656,0,520,529.4861297607422,0
layer_10_div, 0.030676191329956054,0,520,529.4861297607422,0
layer_10_softmax, 0.07395948791503906,0,0,529.4861297607422,0
layer_10_dropout, 0.00021904000639915466,0,0,529.4861297607422,0
layer_10_context, 0.07128348541259766,0,0,9.9638671875,0
layer_10_Self_Attention_Output, 0.01747715187072754,0,2.2529296875,9.9638671875,0
layer_10_Residual_Connection_1, 0.0009636800289154053,0,0,9.9638671875,0
layer_10_Layer_Norm_After, 0.0012945280075073243,0,20.005859375,9.9638671875,0
layer_10_Intermediate_Forward, 0.07111862182617187,0,79.01171875,39.85546875,0
layer_10_Output, 0.06636841583251953,0,9.0029296875,9.9638671875,0
layer_10_mid_position_embedding, 0.029821407318115233,0,1.1455078125,9.9638671875,0
layer_10_add_mid_position_embedding, 0.0009691519737243653,0,0,9.9638671875,0
layer_11_Layer_Norm_Before, 0.0013812160491943359,0,9.9697265625,9.9638671875,0
layer_11_Query, 0.017341951370239257,0, 2.2529296875,9.9638671875,0
layer_11_Key, 0.01745478439331055,0,2.2529296875,9.9638671875,0
layer_11_Value, 0.017402015686035156,0,2.2529296875,9.9638671875,0
layer_11_mul, 0.0885824966430664,0,520,529.4861297607422,0
layer_11_div, 0.030663679122924805,0,520,529.4861297607422,0
layer_11_softmax, 0.07283494567871093,0,0,529.4861297607422,0
layer_11_dropout, 0.0002040960043668747,0,0,529.4861297607422,0
layer_11_context, 0.07181782531738282,0,0,9.9638671875,0
layer_11_Self_Attention_Output, 0.017518911361694336,0,2.2529296875,9.9638671875,0
layer_11_Residual_Connection_1, 0.0009705600142478943,0,0,9.9638671875,0
layer_11_Layer_Norm_After, 0.001317952036857605,0,20.005859375,9.9638671875,0
layer_11_Intermediate_Forward, 0.07104483032226562,0,79.01171875,39.85546875,0
layer_11_Output, 0.06634226989746093,0,9.0029296875,9.9638671875,0
Layer_Norm, 0.0013424960374832154,0,0,9.9638671875,0
Class_Labels_Classifier, 0.0020229120254516603,0,4.7757415771484375,0.03509521484375,0
Box_Predictor, 0.0018714239597320556,0,4.5175933837890625,0.00152587890625,0
output,0,0,0,0,0
